Comment,Designator,Footprint,LCSC
WS2812B,"D1,D2,D3,D4,D5,D6,D7,D8",LED_WS2812B_PLCC4_5.0x5.0mm_P3.2mm,C2761795
Mini-Fit Jr. 2x02,J1,Molex_Mini-Fit_Jr_5566-04A_2x02_P4.20mm_Vertical,C293502
