Ref,Val,Package,PosX,PosY,Rot,Side
"C1","C_Polarized","CP_Elec_8x10",-59.437520,-9.804520,180.000000,bottom
"G***","LOGO","S2ALToggle",-90.144600,-23.393400,180.000000,bottom
