Ref,Val,Package,PosX,PosY,Rot,Side
"C1","0.1uF","C_0805_HandSoldering",16.388400,-15.214600,0.000000,bottom
"C2","100nF","C_0805_HandSoldering",55.880000,-10.140000,270.000000,bottom
"R1","120","R_0805_HandSoldering",14.986000,-11.201400,90.000000,bottom
"U1","MAX487EESA","SOIC-8_3.9x4.9mm_P1.27mm",9.569450,-11.296650,0.000000,bottom
"U2","STP16CPC26","SOIC-24W_7.5x15.4mm_Pitch1.27mm",46.558200,-10.134600,90.000000,bottom
