Ref,Val,Package,PosX,PosY,Rot,Side
"J1","Conn_01x04","Pin_Header_Straight_1x04_Pitch2.54mm_SMD_Pin1Left",9.513053,14.306441,90.000000,bottom
"R1","68","R_0603_HandSoldering",12.043053,19.466441,180.000000,bottom
"R2","68","R_0603_HandSoldering",6.543053,8.816441,0.000000,bottom
