Ref,Val,Package,PosX,PosY,Rot,Side
"D1","LED","LED_0603_HandSoldering",0.208978,0.680962,270.000000,top
"D2","LED","LED_0603_HandSoldering",0.540868,0.680962,270.000000,top
"D3","LED","LED_0603_HandSoldering",0.208978,0.443561,90.000000,top
"D4","LED","LED_0603_HandSoldering",0.540868,0.443561,90.000000,top
