"Id";"Designator";"Package";"Quantity";"Designation";"Supplier and ref";
1;"SW1,SW2,SW3,SW4,SW5,SW6,SW7";"SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB";7;"SW_SPST";;;
2;"G***";"CC-BY-NC-SA-Small";1;"LOGO";;;
3;"G***";"OH_LOGO_37.7mm_5.9mm";1;"LOGO";;;
4;"J1";"Pin_Header_Straight_2x04_Pitch2.54mm_SMD";1;"Conn_02x04_Odd_Even";;;
