Ref,Val,Package,PosX,PosY,Rot,Side
"SW1","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",0.255118,0.240118,270.000000,top
"SW2","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",0.921654,0.240118,270.000000,top
"SW3","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",1.588189,0.240118,270.000000,top
"SW4","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",2.255118,0.240118,270.000000,top
"SW5","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",2.921654,0.240118,270.000000,top
"SW6","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",3.588189,0.240118,270.000000,top
"SW7","SW_SPST","SWITCH_SNAP_DOME_6.3mm_DIA_SINGLE_SIDE_PCB",4.255118,0.240118,270.000000,top
