Comment,Designator,Footprint,LCSC
MAX487EESA+T,U1,SOIC-8_3.9x4.9mm_P1.27mm,C116539
PinHeader_2x06,"J3,J4",PinHeader_2x06_P2.54mm_Vertical,C124388
1N5819WS,D1,D_SOD-323_HandSoldering,C191023
PinHeader_1x06,J5,PinHeader_1x06_P2.54mm_Vertical,C37208
0.1uF,C1,C_0805_2012Metric,C49678
Mini-Fit Jr. 2x03,"J1,J2",Molex_Mini-Fit_Jr_5566-06A2_2x03_P4.20mm_Vertical,C505177
PinHeader_2x02,J6,PinHeader_2x02_P2.54mm_Vertical,C66690
ProMicro_5V/16Hz,XU1,DIP-24_W15.24mm_Socket,
