Comment,Designator,Footprint,LCSC
1938,D2,LED_D5.0mm-4_RGB,
1938,D1,LED_D5.0mm-4_RGB,
ZERO,J3,PinHeader_1x03_P2.54mm_Vertical,
PRESS_DISP,DS2,PinSocket_1x04_P2.54mm_Vertical,
10K_ALT_DISP,DS1,PinSocket_1x04_P2.54mm_Vertical,
