Designator,MidX,MidY,Rotation,Layer
D1,85.806,-119.2326,90,top
D2,88.346,-119.2326,90,top
D3,90.886,-119.2326,90,top
D4,93.426,-119.2326,90,top
D5,95.74,-119.3116,90,top
R1,85.806,-114.3971,90,top
R2,88.346,-114.3971,90,top
R3,90.886,-114.3971,90,top
R4,93.426,-114.3971,90,top
R5,95.75,-114.4616,90,top
