Comment,Designator,Footprint,LCSC
140817140010,"U1,U2,U3,U4",DIP-4_W7.62mm,C181890
Molex_Mini-Fit_Jr._2x04,J3,Molex_Mini-Fit_Jr_5566-08A2_2x04_P4.20mm_Vertical,C587470
ProMicro_5V/16Hz,XU1,DIP-24_W15.24mm_Socket,C72120
PinHeader_1x04,J1,PinHeader_1x04_P2.54mm_Vertical,
RST,RST1,SolderJumper-2_P1.3mm_Open_RoundedPad1.0x1.5mm,
PinHeader_2x04,J2,PinHeader_2x04_P2.54mm_Vertical,
