Comment,Designator,Footprint,LCSC
WS2812B,"D1,D10,D11,D12,D13,D14,D15,D16,D17,D18,D19,D2,D20,D21,D22,D23,D24,D25,D26,D27,D28,D29,D3,D30,D31,D32,D33,D34,D35,D36,D37,D38,D39,D4,D40,D41,D42,D43,D44,D45,D46,D47,D48,D49,D5,D50,D6,D7,D8,D9",LED_WS2812B_PLCC4_5.0x5.0mm_P3.2mm,C2761795
Mini-Fit Jr. 2x02,"J1,J2",Molex_Mini-Fit_Jr_5566-04A_2x02_P4.20mm_Vertical,C293502
