Designator,MidX,MidY,Rotation,Layer
D1,94.806,-119.2326,90,top
D2,97.346,-119.2326,90,top
D3,99.886,-119.2326,90,top
D4,102.426,-119.2326,90,top
D5,104.74,-119.3116,90,top
R1,94.806,-114.3971,90,top
R2,97.346,-114.3971,90,top
R3,99.886,-114.3971,90,top
R4,102.426,-114.3971,90,top
R5,104.75,-114.4616,90,top
