[2025-05-13 23:36:35,094][INFO]:  Converting document: 'Z:/Projekte/OpenHornet/OpenHornet/ECAD/PCBs/ABSIS/ABSIS_ALE/ABSIS_ALE.kicad_pcb'
[2025-05-13 23:36:35,113][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 355 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,114][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 391 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,118][WARN]:  KiCad Footprint Converter: Rounded rectangular pads are not supported. Importing pad from line '1384' as regular square pad.
[2025-05-13 23:36:35,119][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 580 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,120][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 616 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,121][INFO]:  KiCad Pcb Converter: Attribute name 'Silkscreen' from line 628 need to be changed to 'SILKSCREEN'
[2025-05-13 23:36:35,122][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 1494 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,123][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 1530 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,123][INFO]:  KiCad Pcb Converter: Attribute name 'Silkscreen' from line 1542 need to be changed to 'SILKSCREEN'
[2025-05-13 23:36:35,125][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 2407 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,126][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 2443 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,127][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 2790 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,128][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 2826 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,129][WARN]:  Component 'LOGO2' at line '3362' has a 'Not in schematic' flag, meaning it has no matching schematic component. This can cause an issue in Fusion
[2025-05-13 23:36:35,142][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 3391 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,144][WARN]:  KiCad Footprint Converter: Custom Shape pads are not supported. Importing pad from line '4221' as regular round pad. Pad geometries will be translated as footprint geometries.
[2025-05-13 23:36:35,144][WARN]:  KiCad Footprint Converter: Custom Shape pads are not supported. Importing pad from line '4257' as regular round pad. Pad geometries will be translated as footprint geometries.
[2025-05-13 23:36:35,147][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 4323 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,147][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 4335 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,149][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 4701 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,150][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 5141 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,151][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 5178 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,153][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 5619 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,153][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 5631 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,153][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 5656 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,155][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 6097 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,155][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 6109 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,155][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 6133 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,156][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 6392 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,156][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 6404 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,157][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 6429 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,157][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 6617 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,157][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 6630 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,158][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 6656 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,158][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 6928 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,159][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 7115 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,160][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 7127 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,160][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 7152 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,161][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 7340 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,161][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 7377 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,162][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 7565 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,162][INFO]:  KiCad Pcb Converter: Attribute name 'Description' from line 7577 need to be changed to 'DESCRIPTION'
[2025-05-13 23:36:35,164][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 7769 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,165][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 7806 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,165][INFO]:  KiCad Pcb Converter: Attribute name 'Silkscreen' from line 7819 need to be changed to 'SILKSCREEN'
[2025-05-13 23:36:35,167][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 8195 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,168][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 8232 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,169][INFO]:  KiCad Pcb Converter: Attribute name 'Silkscreen' from line 8245 need to be changed to 'SILKSCREEN'
[2025-05-13 23:36:35,170][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 8534 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,171][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 8571 need to be changed to 'MANUFACTURER_PN'
[2025-05-13 23:36:35,171][INFO]:  KiCad Pcb Converter: Attribute name 'Silkscreen' from line 8584 need to be changed to 'SILKSCREEN'
[2025-05-13 23:36:35,172][WARN]:  Component 'LOGO1' at line '8841' has a 'Not in schematic' flag, meaning it has no matching schematic component. This can cause an issue in Fusion
[2025-05-13 23:36:35,175][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 8872 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,178][INFO]:  KiCad Pcb Converter: Attribute name 'Datasheet' from line 9550 need to be changed to 'DATASHEET'
[2025-05-13 23:36:35,178][INFO]:  KiCad Pcb Converter: Attribute name 'Manufacturer PN' from line 9587 need to be changed to 'MANUFACTURER_PN'
