Ref,Val,Package,PosX,PosY,Rot,Side
"C1","47uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",3.576000,5.555000,0.000000,bottom
"C2","47uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",0.563000,3.283000,90.000000,bottom
"C3","47uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",6.156000,2.914000,270.000000,bottom
"C4","47uF","C_0805_2012Metric_Pad1.15x1.40mm_HandSolder",3.453000,0.080000,0.000000,bottom
"U2","TCA9534","SOIC-16W_7.5x10.3mm_P1.27mm",0.340000,2.880000,90.000000,bottom
"U3","TCA9534","SOIC-16W_7.5x10.3mm_P1.27mm",3.110000,0.310000,0.000000,bottom
"U4","TCA9534","SOIC-16W_7.5x10.3mm_P1.27mm",5.890000,2.870000,90.000000,bottom
"U5","TCA9534","SOIC-16W_7.5x10.3mm_P1.27mm",3.120000,5.730000,0.000000,bottom
