Ref,Val,Package,PosX,PosY,Rot,Side
"C2","100nF","C_0603_HandSoldering",2.616200,22.301200,180.000000,bottom
"C3","47uF","C_0603_HandSoldering",2.616200,24.841200,180.000000,bottom
"IC1","MAX7219","SOIC-24W_7.5x15.4mm_Pitch1.27mm",11.456400,19.913600,180.000000,bottom
"P1","Digital","Pin_Header_Straight_1x15_Pitch2.54mm_SMD_Pin1Left",43.256200,20.146200,270.000000,bottom
"P2","Analog","Pin_Header_Straight_1x15_Pitch2.54mm_SMD_Pin1Left",43.256200,4.906200,270.000000,bottom
"R2","120","R_0603_HandSoldering",46.159420,35.113140,90.000000,bottom
"Rset1","30K","R_0603_HandSoldering",2.786200,19.761200,0.000000,bottom
"U1","MAX487EESA","SOIC-8_3.9x4.9mm_Pitch1.27mm",41.320740,35.399980,0.000000,bottom
