Comment,Designator,Footprint,LCSC
OPB615,U1,OPB61x,
220,R1,R_Axial_DIN0204_L3.6mm_D1.6mm_P5.08mm_Horizontal,
Conn_01x03_Male,J1,PinHeader_1x03_P2.54mm_Horizontal,
