Designator,MidX,MidY,Rotation,Layer
D1,142.8104,-92.4304,0,top
D2,152.056,-92.4812,0,top
D3,138.2892,-99.6948,0,top
D4,147.9412,-99.7964,0,top
D5,157.39,-99.7456,0,top
D6,139.028,-106.6036,0,top
D7,147.4608,-106.6036,0,top
D8,155.9052,-106.68,0,top
