Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C1,0.1uF,C_0603_1608Metric,17.62,-11.27,90.0,top
D1,ESD5Z5V0,D_SOD-523,18.128,-13.556,0.0,top
U1,MT6825GT,TSSOP-16_4.4x5mm_P0.65mm,13.0,-10.0,0.0,top
