Ref,Val,Package,PosX,PosY,Rot,Side
"C1","C_Polarized","CP_Elec_8x10",61.774000,-10.399520,0.000000,bottom
"LOGO1","CC-BY-NC-SA_Icon","CC-BY-NC-SA-Small",78.098400,34.217900,180.000000,bottom
"LOGO2","OpenHornetLogoSmall","OH_LOGO_37.7mm_5.9mm",77.108400,-39.332100,180.000000,bottom
