Ref,Val,Package,PosX,PosY,Rot,Side
"D1","1N4001","D_1206",0.358268,1.153543,0.000000,bottom
"D2","1N4001","D_1206",0.358268,0.881890,0.000000,bottom
"D3","1N4001","D_1206",0.358268,0.311024,0.000000,bottom
